fish_id,treatment,exposure,battery,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
1BT96h00508,0.5,96h,BT1,0.298737716416546,-0.48660395550479013,1.2053438727356696,1.903793038934825,-0.9969262102604848,1.948437432858861,-0.19227209222770025,-1.0492813484477226,-0.12089944196315006,1.1343529137116963,0.6090328966242592,0.25857066241995286,-0.13343002104926482
1BT96h00509,0.5,96h,BT1,0.21700905075558563,0.49646527093061843,1.1729015344246254,-0.4717028461198408,-0.6375502299193985,1.8206573319451516,-1.3503636875583296,0.02353560476986974,1.5014018461282528,-0.44682148131464283,-0.5414258803946469,0.4386544629879741,0.027003681207589468
1BT96h00511,0.5,96h,BT1,0.05768703333739107,-0.6219800702160014,-3.9975956850949586,-2.3578838972208995,2.3741147028926224,4.162252118937572,0.8404010373651638,0.3534297590700679,-1.12302415718595,-0.04172374025056713,-0.26009736163336367,-0.3943628561213229,0.09475605420042962
1BT96h00512,0.5,96h,BT1,0.9969314099041318,-0.02419809287684696,0.9788175282345566,0.6784077679447079,-0.4907659347770556,0.6427046650033545,0.38170105033419144,-0.2666600226348674,-0.2774316700267146,0.410023151023279,0.1204567093686493,-0.2540494136330196,-0.050013472732500994
1BT96h00513,0.5,96h,BT1,1.1661853413340193,0.3200767356057219,-0.37879462282155707,-0.8031144759395721,-0.8547694296842847,-0.6636421767561518,0.7587754532234502,-0.37014484345720133,0.42017028021669267,-0.5598741657249381,-0.21645089362781475,-0.07105538367295489,0.11433691458601646
1BT96h00514,0.5,96h,BT1,2.0492546734092327,-1.1882714098831297,0.022450527535615536,0.33513216655296013,-0.9978515354682572,1.2560715031355376,-0.4231104222096203,-0.4338897810938327,0.07342121653449757,-0.27501839228675595,0.9552122482192394,0.4245361609333743,0.17255700704250365
1BT96h00515,0.5,96h,BT1,0.7751589691626175,-0.7365974468417864,0.9097085598530043,-1.7316358007016248,-0.19311945463342073,0.11394071543389855,0.1801191814572687,0.9836834307351955,-0.7043914194902493,0.35319512068483633,-0.013075902443932155,-0.33134278668101286,0.0418976733476797
1BT96h00516,0.5,96h,BT1,0.46320280232972527,-0.1310985124272666,0.08483709318374923,-0.9693171749728782,-0.8076124702433384,-0.6573073442420052,0.5419311330458494,0.2163406875178488,-0.3944643732648674,-0.3496653093031262,-0.10218020563738196,0.045500022380573706,-0.0022894779523606468
1BT96h01001,1,96h,BT1,-1.5541186945272005,-2.3949850981927345,0.44410737300083336,-1.8946800768201342,0.5996477420980459,-0.48485603450233217,-0.27184898716669603,-0.9784510817442237,-0.8678032078093352,0.3028848139984133,-0.8226634501359592,1.024016573331289,0.019904323149917153
1BT96h01003,1,96h,BT1,0.29171174430863656,-4.844677752374493,-2.4342495192789126,1.9706990017777442,-0.969665408018631,-1.0701504368490422,-2.0431571000815882,0.645749236140765,0.19472704602956792,0.7605466269234572,-0.8962848780956033,-1.3545809125145336,0.05423435873201611
1BT96h01004,1,96h,BT1,-0.5904168597135189,-2.4054533703125442,0.30276702921697896,-0.11064464371865518,0.5411748604642831,-0.2151812034025949,0.16652284834873066,0.09411284735342051,0.38489155616441473,0.18351716030403942,0.3132399542849257,1.160921256608821,0.10713726487385827
1BT96h01005,1,96h,BT1,-1.637792266582322,0.18932781701446666,0.3075971283959289,-1.2723872484322976,0.3617879141279465,-0.6541823898408354,0.7891006100702145,0.549611555888349,0.025649816130779463,0.3137208464723247,0.7888401542894986,-0.7671445070419155,-0.15132237967825843
1BT96h01006,1,96h,BT1,-1.8841294202533265,-3.947914457722854,-1.3076787084226655,1.5132298565553197,-1.615615401892724,-0.3338456933152326,-0.7705050268720177,1.6134549559138167,2.355812358539372,1.393488624548183,-1.33735181658644,-0.9116210729100707,0.01713035385593874
1BT96h01007,1,96h,BT1,-1.0795967745108215,-0.5003319699084631,0.5419718718982112,-1.322944706170683,1.321344137477941,-0.4774655352073597,0.965888524174128,-0.299051316660179,1.0799397986483132,-0.005751397004738701,0.051289386369755885,-0.45798383398161274,-0.025964511301948906
1BT96h01008,1,96h,BT1,-1.0843926312296515,-1.914806503675591,0.034243637446848205,-0.8274419720891095,-0.9083119915821194,0.36659245881365515,-0.5314314333022944,0.6063178571939473,-0.4280120431159082,0.7316086838430531,0.8803496984134073,0.6010271979107794,0.015080809941782056
1BT96h01010,1,96h,BT1,-1.5588859431127746,-1.3675082680264081,1.4612398030010527,-0.005686912449424486,1.7845767339827248,0.26831556966598136,-1.1425244376814225,-0.48511226288669895,1.027948440277353,-0.4875583663201034,-0.9863743618304569,1.4771862302157688,0.060145045425352775
1BT96h01011,1,96h,BT1,-0.5132557421101832,-0.40973108829341554,1.4936003055703861,0.6200490902479865,-0.917771898960398,0.4315855602674851,0.8254411597035487,0.08213486232235899,0.3256649538112306,0.18286486675493363,-0.32654713338673996,0.6561231058643615,-0.08136532530254549
1BT96h01012,1,96h,BT1,-1.5691087335780936,-1.7173540197676556,0.22643460751284317,0.27686918940909966,0.04099904685967647,-0.9597083176505247,0.7322340709830385,1.3943851778971923,0.5661629996714544,-0.6015122908400555,1.3084789291185333,0.9164943562983314,-0.3086734266852593
1BT96h01013,1,96h,BT1,-0.010663362537255267,0.16417439386432087,1.1142377020761516,-0.3619869200480463,0.5005975234198702,-0.13877242684781474,1.0718347121149157,0.5219965902631304,0.542655082315163,0.5968092421576442,0.0933634892497036,-0.5988344235090933,-0.054748555345611
1BT96h01014,1,96h,BT1,-1.6371853154565288,-5.162146240980482,-2.16929323337743,1.6846715940602337,-0.6260602423043689,-1.364187602618149,-1.8500741438189394,-0.02595258744983613,0.3019151199160248,-0.6453943039347976,-1.4290879172022906,-1.4108724314228875,-0.29697472234603517
