fish_id,treatment,exposure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
1BT24hCTR11,0.0,24,0.41835350134388605,-1.4045273483738037,-0.9616548029967876,-0.10875419584308647,0.3919674253203497,0.23081369380897787,-1.0201183113743113,-0.01480611085863848,-0.2630815427699505,-0.1021034377172551,1.1154617068398232,0.1269360512389842,-0.07779439865921074,0.10167483926565794
1BT24hCTR12,0.0,24,2.098874110856522,-1.2286415960391763,0.14253151083221047,0.9117667799054364,-0.579719868937984,1.1701312225782021,-0.9393597250406972,0.10567259088216761,0.17591612568802115,-0.03178440766573226,-0.4722027764488909,0.0167474799388876,-0.05059401307769582,-0.1880857236945985
1BT24hCTR13,0.0,24,2.0168408653212584,-0.42016886893000516,0.659010104361246,0.22565503904314063,-0.3549791428315745,0.09796996320072106,0.18158470090351356,-1.6327428662185006,-0.06339784861858677,-0.252709549617757,-0.1286843920759753,-0.3179633258157307,0.08891100704213836,-0.04896721626765704
1BT24hCTR14,0.0,24,2.0856757430622572,-1.6681180650841185,0.4227599969034001,0.32978821986400175,-0.0793434104781517,-0.47703034610851713,-1.5290863354166808,0.002748559256311461,-0.13095354932235806,0.47987470511628344,0.5018833018869193,0.10689647099908059,0.031021851484710032,-0.22600225864138132
1BT24hCTR15,0.0,24,0.4703427590748528,0.3874103619131454,-1.864015098558283,1.3568854481537378,0.6204491277004676,1.3360891154276233,-0.5929065458837797,0.10187664612625892,-0.5789559745290707,-0.9888691633589831,-0.30691975908548846,0.06842812625183066,0.024225904901536786,0.03470069143943678
1BT24h00501,0.5,24,2.5912299944556527,-1.1552303224077356,-0.1340794141479361,0.8868243984694161,-0.0703701330296843,1.1616238389288998,-0.9858114938269614,0.13548937342713802,0.35368362373743484,-0.12530697433197482,0.03538428094791859,-0.01746365521126898,0.0666535868824259,-0.1651407861574303
1BT24h00502,0.5,24,-0.2291908866696566,-1.1126287231324254,-0.1734216924265722,-1.1685513152808116,0.2946171841127898,0.5536905310959358,0.8195832968031861,-0.2561229287786387,0.6170787914585206,-0.5173540204332894,0.8097725280716144,-0.10793985562240861,-0.1888489210494969,0.08871962117633511
1BT24h00503,0.5,24,0.02921469257169726,0.1726648953299161,1.9090795752255685,-0.4506720118608058,-1.004546337277425,0.4260820621381618,0.4541696058979928,0.6425957547332954,0.28285940085532996,-0.8240744473841846,-0.28206541629053145,0.8858084624213557,-0.007020405847746878,-0.06907492043347548
1BT24h00504,0.5,24,0.24140956419235002,-0.7405031973046403,0.4282063796239421,-0.8453748078596551,-1.5100565886963055,0.20006146080370266,0.9812343736807126,0.06376657410483538,0.5940275162117811,-0.015219222639299444,0.30249462361103124,-0.07877215159388137,-0.10130279082246128,-0.02563320818761933
1BT24h00505,0.5,24,1.7230006026770452,-0.47013863872316347,0.22831104218188622,-0.6123391449941057,0.773303237783369,1.2293024579143716,0.547531492203554,0.18016467095608207,1.087560253428107,-0.6633194986471957,-0.08994538197434304,-0.18927409861868436,-0.10156373872706682,-0.037212859875710234
